person_age,person_income,person_home_ownership,loan_intent,loan_grade,loan_amnt,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_int_rate,person_emp_length
28,72000,MORTGAGE,PERSONAL,E,16000,0,0.22,N,5,15.95,12.000000000000002
27,72000,MORTGAGE,DEBTCONSOLIDATION,B,24000,0,0.33,N,9,11.223999999999998,4.0
28,50000,RENT,PERSONAL,A,10000,0,0.2,N,7,7.88,5.0
28,44000,RENT,MEDICAL,C,10000,1,0.23,N,8,13.479999999999999,2.0
30,50000,RENT,PERSONAL,C,10000,0,0.2,N,7,13.22,3.0000000000000004
30,72000,MORTGAGE,MEDICAL,B,20000,0,0.28,N,5,10.38,5.0
29,72000,MORTGAGE,MEDICAL,A,24000,0,0.33,N,9,7.88,7.0
34,72000,MORTGAGE,HOMEIMPROVEMENT,A,4000,0,0.06,N,9,7.14,10.0
30,72000,MORTGAGE,VENTURE,A,12000,0,0.17,N,8,7.88,13.0
29,50000,RENT,DEBTCONSOLIDATION,B,10000,0,0.2,N,6,11.26,2.0
31,44000,RENT,HOMEIMPROVEMENT,B,10000,1,0.23,N,9,10.71,1.0
27,44004,RENT,DEBTCONSOLIDATION,D,10000,1,0.23,Y,10,15.952,4.0
30,72000,MORTGAGE,MEDICAL,C,9000,0,0.13,Y,6,14.22,3.0000000000000004
29,44004,RENT,PERSONAL,D,10000,1,0.23,Y,8,15.329999999999998,7.0
35,72000,MORTGAGE,DEBTCONSOLIDATION,A,10750,0,0.15,N,9,7.509999999999999,2.0
28,72000,MORTGAGE,MEDICAL,B,22000,0,0.31,N,6,10.25,5.999999999999999
28,72000,MORTGAGE,HOMEIMPROVEMENT,B,4000,0,0.06,N,6,10.99,3.0000000000000004
29,72000,MORTGAGE,VENTURE,B,24000,0,0.33,N,6,10.99,0.0
33,44784,RENT,EDUCATION,D,10000,1,0.22,N,6,16.012,2.0
33,50800,RENT,EDUCATION,E,10000,0,0.2,Y,7,16.4,16.0
32,50911,RENT,PERSONAL,C,10000,0,0.2,N,7,13.06,7.0
27,72000,MORTGAGE,PERSONAL,B,4200,0,0.06,N,5,10.178,7.0
28,51000,RENT,HOMEIMPROVEMENT,A,10000,0,0.2,N,8,6.92,3.0000000000000004
28,72000,MORTGAGE,PERSONAL,C,16000,0,0.22,N,9,14.26,13.0
27,51000,RENT,VENTURE,A,10000,0,0.2,N,5,7.88,0.0
27,72000,OWN,VENTURE,A,10000,0,0.14,N,6,8.94,10.0
29,72000,OWN,EDUCATION,C,10000,0,0.14,N,6,13.616,1.0
28,72000,MORTGAGE,VENTURE,A,15000,0,0.21,N,9,8.94,12.000000000000002
29,66000,MORTGAGE,DEBTCONSOLIDATION,E,8200,1,0.12,Y,7,17.04,4.0
31,72000,MORTGAGE,VENTURE,D,12300,0,0.17,Y,5,14.96,15.0
28,72000,MORTGAGE,EDUCATION,D,6000,0,0.08,Y,10,15.369999999999996,1.0
32,51996,RENT,DEBTCONSOLIDATION,A,10000,0,0.19,N,9,5.79,2.0
33,51996,RENT,DEBTCONSOLIDATION,A,10000,0,0.19,N,6,7.14,4.0
30,72000,MORTGAGE,PERSONAL,B,12000,0,0.17,N,5,10.95,3.0000000000000004
28,72000,MORTGAGE,HOMEIMPROVEMENT,B,10000,0,0.14,N,7,10.95,3.0000000000000004
27,72000,MORTGAGE,EDUCATION,B,12500,0,0.17,N,8,11.89,11.0
28,52000,RENT,PERSONAL,B,10000,0,0.19,N,7,12.69,2.0
27,72000,MORTGAGE,VENTURE,C,15250,0,0.21,Y,5,13.16,8.0
28,72000,MORTGAGE,PERSONAL,B,18000,0,0.25,N,10,11.89,9.0
28,52000,RENT,VENTURE,A,10000,0,0.19,N,8,6.92,12.000000000000002
29,52000,RENT,MEDICAL,C,10000,0,0.19,Y,9,13.23,4.0
33,72000,MORTGAGE,DEBTCONSOLIDATION,B,6600,0,0.09,N,9,9.902000000000001,0.0
29,72000,MORTGAGE,HOMEIMPROVEMENT,A,1000,0,0.01,N,6,7.68,9.0
28,72000,MORTGAGE,PERSONAL,D,7500,0,0.1,N,10,5.999999999999999,8.0
31,52000,RENT,VENTURE,B,10000,0,0.19,N,7,11.83,4.0
29,52000,RENT,PERSONAL,A,10000,0,0.19,N,8,8.0,9.0
27,72000,OWN,EDUCATION,C,8000,0,0.11,Y,9,11.09,4.0
33,53000,RENT,EDUCATION,C,10000,0,0.19,N,9,15.959999999999999,13.0
29,72072,MORTGAGE,DEBTCONSOLIDATION,A,12000,0,0.17,N,8,8.49,4.0
28,72087,MORTGAGE,PERSONAL,C,16000,0,0.22,N,6,13.738000000000001,10.0
27,53000,RENT,EDUCATION,B,10000,0,0.19,N,5,10.25,7.0
33,53000,RENT,EDUCATION,A,10000,0,0.19,N,9,8.94,2.0
28,53000,RENT,MEDICAL,B,10000,0,0.19,N,6,11.89,2.0
28,53376,RENT,PERSONAL,A,10000,0,0.19,N,5,5.42,5.0
29,72396,MORTGAGE,PERSONAL,B,9000,0,0.12,N,9,10.59,9.0
33,54000,RENT,VENTURE,A,10000,0,0.19,N,5,8.9,13.0
29,72500,MORTGAGE,PERSONAL,A,30000,0,0.41,N,7,7.49,0.0
31,72500,MORTGAGE,HOMEIMPROVEMENT,B,8875,0,0.12,N,7,11.99,12.000000000000002
35,54000,RENT,PERSONAL,A,10000,0,0.19,N,10,5.42,3.0000000000000004
32,72500,MORTGAGE,HOMEIMPROVEMENT,A,4000,0,0.06,N,10,5.42,4.0
27,56525,MORTGAGE,MEDICAL,D,12000,1,0.18,Y,7,15.95,4.0
35,72500,MORTGAGE,DEBTCONSOLIDATION,B,4000,0,0.06,N,6,10.25,0.0
30,54000,RENT,HOMEIMPROVEMENT,A,10000,0,0.19,N,10,6.17,8.0
29,72500,MORTGAGE,MEDICAL,C,7000,0,0.1,Y,8,13.79,2.0
33,54000,RENT,DEBTCONSOLIDATION,B,10000,0,0.19,N,8,10.99,15.0
29,54996,RENT,VENTURE,B,10000,0,0.18,N,10,9.99,1.0
27,72800,MORTGAGE,HOMEIMPROVEMENT,B,7000,0,0.1,N,10,10.53,7.0
28,48996,RENT,MEDICAL,B,10000,1,0.2,N,9,10.37,12.000000000000002
31,54996,RENT,HOMEIMPROVEMENT,A,10000,0,0.18,N,9,7.74,3.0000000000000004
33,72890,MORTGAGE,MEDICAL,C,16400,0,0.22,Y,6,13.79,1.0
27,72900,MORTGAGE,PERSONAL,D,10000,0,0.14,Y,9,15.699999999999998,3.0000000000000004
34,72960,MORTGAGE,MEDICAL,B,11000,0,0.15,N,8,12.21,1.0
27,72996,MORTGAGE,EDUCATION,A,9200,0,0.13,N,8,6.029999999999999,12.000000000000002
30,48996,RENT,HOMEIMPROVEMENT,E,10000,1,0.2,N,5,15.45,1.0
28,73000,MORTGAGE,DEBTCONSOLIDATION,A,15600,0,0.21,N,9,6.029999999999999,9.0
27,55000,RENT,EDUCATION,C,10000,0,0.18,N,7,14.27,11.0
27,73000,MORTGAGE,DEBTCONSOLIDATION,A,13000,0,0.18,N,9,6.029999999999999,11.0
31,73000,MORTGAGE,HOMEIMPROVEMENT,B,15000,0,0.21,N,8,10.74,3.0000000000000004
31,55000,RENT,MEDICAL,B,10000,0,0.18,N,7,12.42,2.0
32,73000,MORTGAGE,PERSONAL,A,9600,0,0.13,N,7,7.9,7.0
31,55000,RENT,DEBTCONSOLIDATION,B,10000,0,0.18,N,10,10.59,3.0000000000000004
32,55000,RENT,MEDICAL,A,10000,0,0.18,N,10,8.49,5.0
34,73000,MORTGAGE,HOMEIMPROVEMENT,A,20675,0,0.28,N,7,7.232,7.0
32,73000,MORTGAGE,HOMEIMPROVEMENT,D,6000,0,0.08,N,8,15.619999999999997,5.0
32,73000,MORTGAGE,HOMEIMPROVEMENT,A,8500,0,0.12,N,10,7.29,3.0000000000000004
27,73000,MORTGAGE,PERSONAL,A,10000,0,0.14,N,8,5.79,11.0
27,55000,RENT,HOMEIMPROVEMENT,B,10000,0,0.18,N,5,10.25,3.0000000000000004
29,73000,MORTGAGE,HOMEIMPROVEMENT,A,12000,0,0.16,N,10,7.29,7.0
31,73000,MORTGAGE,VENTURE,C,12000,0,0.16,Y,8,13.815999999999999,3.0000000000000004
29,55000,RENT,DEBTCONSOLIDATION,B,10000,0,0.18,N,9,12.529999999999998,2.0
32,55000,RENT,VENTURE,D,10000,0,0.18,Y,9,14.42,4.0
28,55000,RENT,MEDICAL,A,10000,0,0.18,N,8,9.32,1.0
27,73000,MORTGAGE,EDUCATION,A,17000,0,0.23,N,6,7.88,11.0
28,73000,MORTGAGE,PERSONAL,C,12000,0,0.16,N,9,13.11,5.0
34,55000,RENT,MEDICAL,B,10000,0,0.18,N,5,9.509999999999998,0.0
28,73000,MORTGAGE,VENTURE,B,15000,0,0.21,N,9,11.83,6.000000000000001
27,55812,RENT,DEBTCONSOLIDATION,A,10000,0,0.18,N,10,6.54,3.0000000000000004
35,56000,RENT,EDUCATION,B,10000,0,0.18,N,5,12.42,5.0
31,73000,MORTGAGE,EDUCATION,A,6800,0,0.09,N,8,7.74,8.0
33,56000,RENT,PERSONAL,B,10000,0,0.18,N,6,11.36,7.0
33,56000,RENT,EDUCATION,A,10000,0,0.18,N,5,7.74,2.0
28,73000,MORTGAGE,EDUCATION,B,15000,0,0.21,N,6,11.78,11.0
27,56253,RENT,VENTURE,B,10000,0,0.18,N,8,11.36,11.0
28,73008,MORTGAGE,EDUCATION,C,14000,0,0.19,Y,6,12.73,2.0
28,73073,MORTGAGE,VENTURE,A,4200,0,0.06,N,7,5.79,8.0
29,57000,RENT,EDUCATION,E,10000,0,0.18,Y,6,18.64,5.0
27,73200,MORTGAGE,PERSONAL,B,18000,0,0.25,N,8,10.99,5.0
27,73200,MORTGAGE,EDUCATION,C,15000,0,0.2,N,5,13.22,7.0
32,73200,MORTGAGE,PERSONAL,B,7200,0,0.1,N,7,10.2,1.0
34,67392,MORTGAGE,PERSONAL,C,15000,1,0.22,Y,5,13.85,0.0
27,73400,MORTGAGE,MEDICAL,A,2100,0,0.03,N,5,6.76,10.0
34,57000,RENT,EDUCATION,B,10000,0,0.18,N,8,11.14,1.0
28,73500,OWN,HOMEIMPROVEMENT,B,10000,0,0.14,N,10,9.88,12.000000000000002
30,73524,MORTGAGE,EDUCATION,D,10000,0,0.14,N,8,14.74,2.0
32,73527,MORTGAGE,EDUCATION,B,12000,0,0.16,N,7,12.42,11.0
34,58000,RENT,PERSONAL,B,10000,0,0.17,N,9,10.65,11.0
27,73580,MORTGAGE,EDUCATION,D,19950,0,0.27,N,7,14.96,3.0000000000000004
34,73600,MORTGAGE,HOMEIMPROVEMENT,B,15000,0,0.2,N,7,12.42,10.0
29,58000,RENT,PERSONAL,A,10000,0,0.17,N,5,6.99,3.0000000000000004
32,58000,RENT,MEDICAL,B,10000,0,0.17,N,10,10.96,3.0000000000000004
28,58100,RENT,MEDICAL,B,10000,0,0.17,N,8,10.25,4.0
27,57800,MORTGAGE,MEDICAL,D,16000,1,0.24,N,8,16.29,11.0
35,74000,MORTGAGE,DEBTCONSOLIDATION,A,5000,0,0.07,N,5,7.9,13.0
34,74000,MORTGAGE,EDUCATION,C,17000,0,0.23,Y,10,14.27,10.0
27,59004,RENT,EDUCATION,D,10000,0,0.17,Y,6,16.319999999999997,3.0000000000000004
29,74000,MORTGAGE,DEBTCONSOLIDATION,B,12000,0,0.16,N,9,10.678000000000003,4.0
27,74000,MORTGAGE,EDUCATION,D,12100,0,0.16,Y,9,16.89,4.0
32,74000,MORTGAGE,HOMEIMPROVEMENT,A,1200,0,0.02,N,9,7.49,1.0
28,74000,MORTGAGE,PERSONAL,B,7800,0,0.11,N,7,10.99,13.0
29,54000,RENT,HOMEIMPROVEMENT,C,10000,1,0.19,Y,9,13.49,5.0
32,74000,MORTGAGE,PERSONAL,B,15000,0,0.2,N,7,11.110000000000001,5.0
30,74000,OWN,MEDICAL,B,10500,0,0.14,N,8,10.74,13.0
30,74000,MORTGAGE,PERSONAL,A,7625,0,0.1,N,5,7.616,0.0
28,60000,RENT,EDUCATION,A,10000,0,0.17,N,9,8.9,8.0
33,74000,MORTGAGE,MEDICAL,A,20500,0,0.28,N,10,6.54,2.0
29,74000,MORTGAGE,EDUCATION,B,25000,0,0.34,N,6,11.49,8.0
29,74000,MORTGAGE,HOMEIMPROVEMENT,A,9000,0,0.12,N,10,7.509999999999999,0.0
32,68000,MORTGAGE,EDUCATION,C,1000,1,0.01,Y,9,14.719999999999997,6.000000000000001
28,74000,MORTGAGE,EDUCATION,B,18000,0,0.24,N,5,10.75,6.000000000000001
29,54000,RENT,PERSONAL,B,10000,1,0.19,N,7,11.71,12.000000000000002
32,74000,OWN,PERSONAL,B,5000,0,0.07,N,10,10.62,3.0000000000000004
30,74000,MORTGAGE,VENTURE,C,14000,0,0.19,Y,10,13.92,14.0
30,60000,RENT,VENTURE,A,10000,0,0.17,N,7,6.029999999999999,4.800000000000001
32,60000,RENT,PERSONAL,B,10000,0,0.17,N,9,12.42,0.0
32,74000,MORTGAGE,PERSONAL,A,1800,0,0.02,N,10,8.94,0.0
30,60000,RENT,PERSONAL,A,10000,0,0.17,N,7,7.49,2.0
28,54000,RENT,EDUCATION,D,10000,1,0.19,Y,7,16.489999999999995,2.0
35,74000,MORTGAGE,EDUCATION,A,8200,0,0.11,N,5,8.0,9.0
28,74000,OWN,VENTURE,D,5450,0,0.07,Y,6,12.67,12.000000000000002
34,74004,OWN,VENTURE,A,7200,0,0.1,N,7,6.62,6.000000000000001
35,60000,RENT,PERSONAL,B,10000,0,0.17,N,9,11.110000000000001,7.0
29,74004,MORTGAGE,DEBTCONSOLIDATION,B,10000,0,0.14,N,8,11.86,2.0
29,74004,MORTGAGE,PERSONAL,B,13000,0,0.18,N,6,11.26,13.0
28,54000,RENT,DEBTCONSOLIDATION,D,10000,1,0.19,Y,8,16.02,11.0
33,60000,RENT,EDUCATION,A,10000,0,0.17,N,5,5.79,5.0
34,60000,RENT,EDUCATION,B,10000,0,0.17,N,9,9.62,1.0
28,60000,RENT,EDUCATION,A,10000,0,0.17,N,6,6.54,4.0
34,74256,MORTGAGE,HOMEIMPROVEMENT,B,11000,0,0.15,N,9,9.25,1.0
32,74280,MORTGAGE,DEBTCONSOLIDATION,B,6400,0,0.09,N,10,10.248,4.0
32,74346,MORTGAGE,MEDICAL,A,7000,0,0.09,N,9,7.9,16.0
29,74360,OWN,MEDICAL,A,8725,0,0.12,N,7,5.99,7.0
28,74400,MORTGAGE,MEDICAL,B,12000,0,0.16,N,6,11.286000000000001,7.0
29,60000,RENT,MEDICAL,A,10000,0,0.17,N,8,7.88,5.0
27,54000,RENT,DEBTCONSOLIDATION,D,10000,1,0.19,N,9,15.95,4.0
30,74400,OWN,VENTURE,A,7500,0,0.1,N,7,7.378,8.0
31,74400,MORTGAGE,VENTURE,A,13000,0,0.17,N,10,7.88,11.0
27,68400,MORTGAGE,DEBTCONSOLIDATION,C,8000,1,0.12,N,7,14.26,8.0
32,60000,RENT,VENTURE,A,10000,0,0.17,N,9,7.509999999999999,4.0
29,54000,RENT,PERSONAL,D,10000,1,0.19,N,9,14.96,0.0
28,74600,OWN,PERSONAL,C,9500,0,0.13,N,9,10.78,12.000000000000002
31,74628,MORTGAGE,DEBTCONSOLIDATION,C,15000,0,0.2,N,5,12.99,12.000000000000002
34,74700,OWN,MEDICAL,B,14000,0,0.19,N,5,9.91,10.0
29,60000,RENT,DEBTCONSOLIDATION,A,10000,0,0.17,N,5,8.59,4.0
28,74778,MORTGAGE,PERSONAL,C,6000,0,0.08,N,9,13.98,13.0
34,60000,RENT,HOMEIMPROVEMENT,C,10000,0,0.17,N,6,13.57,14.0
27,74800,MORTGAGE,MEDICAL,B,21000,0,0.28,N,7,10.59,1.0
27,60000,RENT,PERSONAL,C,10000,0,0.17,N,7,13.22,1.0
28,68900,MORTGAGE,PERSONAL,E,18000,1,0.26,N,7,17.39,1.0
28,75000,OWN,EDUCATION,B,12000,0,0.16,N,5,12.69,11.0
29,60000,RENT,EDUCATION,C,10000,0,0.17,N,5,11.97,11.0
27,60132,RENT,VENTURE,B,10000,0,0.17,N,6,10.62,11.0
29,75000,OWN,VENTURE,B,18000,0,0.24,N,9,12.42,1.0
33,60626,RENT,VENTURE,B,10000,0,0.16,N,6,10.74,3.0000000000000004
30,75000,OWN,VENTURE,C,10000,0,0.13,Y,6,14.27,14.0
29,61000,RENT,VENTURE,D,10000,0,0.16,N,9,16.07,12.000000000000002
28,75000,MORTGAGE,HOMEIMPROVEMENT,A,15000,0,0.2,N,9,8.9,3.0000000000000004
35,75000,OWN,VENTURE,A,7600,0,0.1,N,7,7.23,9.0
27,43200,RENT,MEDICAL,C,4000,0,0.09,N,7,13.479999999999999,9.0
34,44000,RENT,VENTURE,B,4000,0,0.09,N,9,10.36,2.0
33,75000,MORTGAGE,PERSONAL,A,6000,0,0.08,N,8,7.9,9.399999999999999
32,75000,MORTGAGE,HOMEIMPROVEMENT,B,12000,0,0.16,N,5,10.65,12.000000000000002
27,75000,MORTGAGE,PERSONAL,A,7500,0,0.1,N,10,8.9,0.0
29,75000,OWN,VENTURE,B,6000,0,0.08,N,7,12.69,5.0
28,45000,RENT,EDUCATION,A,4000,0,0.09,N,8,7.628,0.0
28,75000,MORTGAGE,MEDICAL,A,16800,0,0.22,N,8,6.029999999999999,5.0
35,75000,MORTGAGE,DEBTCONSOLIDATION,C,4000,0,0.05,Y,5,14.27,5.0
27,75000,MORTGAGE,PERSONAL,A,3500,0,0.05,N,10,6.029999999999999,6.000000000000001
29,39000,RENT,VENTURE,D,4000,1,0.1,Y,5,15.99,0.0
28,75000,MORTGAGE,PERSONAL,C,15000,0,0.2,Y,7,14.649999999999999,2.0
32,75000,MORTGAGE,PERSONAL,C,5600,0,0.07,Y,9,15.959999999999999,14.0
31,45000,RENT,EDUCATION,C,4000,0,0.09,N,6,13.43,0.0
28,69000,MORTGAGE,EDUCATION,D,30000,1,0.43,Y,9,14.772,4.0
27,75000,MORTGAGE,DEBTCONSOLIDATION,B,6625,0,0.09,N,10,10.450000000000001,4.0
30,75000,MORTGAGE,VENTURE,A,18750,0,0.25,N,6,7.9,3.0000000000000004
31,75000,MORTGAGE,EDUCATION,D,16500,0,0.22,Y,8,16.77,8.0
30,45200,RENT,MEDICAL,B,4000,0,0.09,N,8,10.59,0.0
29,45204,RENT,MEDICAL,B,4000,0,0.09,N,7,11.48,8.0
35,75000,MORTGAGE,PERSONAL,C,20000,0,0.27,Y,5,13.49,2.0
32,75000,MORTGAGE,MEDICAL,A,14000,0,0.19,N,10,6.029999999999999,8.0
27,45468,RENT,VENTURE,C,4000,0,0.09,Y,5,13.99,2.0
33,75000,MORTGAGE,MEDICAL,A,6000,0,0.08,N,8,7.509999999999999,6.000000000000001
32,75000,MORTGAGE,HOMEIMPROVEMENT,B,12000,0,0.16,N,6,11.71,4.0
31,62004,RENT,VENTURE,C,10000,0,0.16,N,5,12.84,1.0
34,75000,MORTGAGE,MEDICAL,A,3000,0,0.04,N,5,7.9,3.0000000000000004
31,69000,MORTGAGE,EDUCATION,A,4050,1,0.06,N,7,7.509999999999999,15.0
35,69000,MORTGAGE,VENTURE,D,25500,1,0.37,N,5,17.27,2.0
29,63000,RENT,MEDICAL,A,10000,0,0.16,N,8,7.49,13.0
29,63000,RENT,PERSONAL,D,10000,0,0.16,N,9,15.329999999999998,5.0
33,75000,MORTGAGE,MEDICAL,B,25000,0,0.33,N,7,10.65,13.0
27,64000,RENT,PERSONAL,C,10000,0,0.16,Y,10,15.269999999999998,0.0
32,64000,RENT,EDUCATION,B,10000,0,0.16,N,10,12.69,1.0
29,75000,MORTGAGE,MEDICAL,C,8000,0,0.11,N,10,12.99,2.0
29,75000,MORTGAGE,MEDICAL,A,4200,0,0.06,N,9,5.42,8.0
30,64000,RENT,DEBTCONSOLIDATION,B,10000,0,0.16,N,6,11.99,4.0
28,64000,RENT,HOMEIMPROVEMENT,C,10000,0,0.16,Y,8,11.66,1.0
28,64125,RENT,DEBTCONSOLIDATION,B,10000,0,0.16,N,7,10.65,2.0
31,75000,MORTGAGE,MEDICAL,B,13800,0,0.18,N,9,11.138,4.0
29,75000,MORTGAGE,MEDICAL,A,8000,0,0.11,N,5,5.42,6.000000000000001
31,75000,MORTGAGE,VENTURE,A,3000,0,0.04,N,5,8.49,6.000000000000001
29,64500,RENT,MEDICAL,A,10000,0,0.16,N,7,8.94,5.0
29,75000,MORTGAGE,PERSONAL,A,9000,0,0.12,N,6,7.344,2.0
32,75000,MORTGAGE,PERSONAL,B,5000,0,0.07,N,8,11.49,6.000000000000001
28,64600,RENT,PERSONAL,C,10000,0,0.15,Y,7,13.479999999999999,3.0000000000000004
33,75000,MORTGAGE,DEBTCONSOLIDATION,B,10000,0,0.13,N,10,10.99,6.000000000000001
32,75000,MORTGAGE,VENTURE,C,16000,0,0.21,N,8,13.49,5.0
31,64900,RENT,MEDICAL,A,10000,0,0.15,N,5,7.660000000000001,2.0
30,75000,MORTGAGE,PERSONAL,B,5000,0,0.07,N,10,11.064,11.0
35,59000,RENT,PERSONAL,C,10000,1,0.17,Y,10,13.49,5.0
30,65000,RENT,EDUCATION,C,10000,0,0.15,Y,7,14.27,3.0000000000000004
29,75000,OWN,EDUCATION,D,5000,0,0.07,N,10,15.619999999999997,9.200000000000001
33,65000,RENT,MEDICAL,B,10000,0,0.15,N,9,11.99,4.0
27,75000,OWN,PERSONAL,D,16000,0,0.21,Y,5,16.89,11.0
29,75000,MORTGAGE,PERSONAL,B,8000,0,0.11,N,5,11.99,9.0
31,75000,MORTGAGE,HOMEIMPROVEMENT,C,2500,0,0.03,Y,5,12.99,5.0
30,65000,RENT,PERSONAL,C,10000,0,0.15,Y,6,12.73,3.0000000000000004
27,58650,MORTGAGE,MEDICAL,A,4000,1,0.06,N,6,5.42,11.0
28,65000,RENT,VENTURE,D,10000,0,0.15,Y,6,14.96,12.000000000000002
28,65004,RENT,PERSONAL,A,10000,0,0.15,N,6,7.88,12.000000000000002
27,66000,RENT,VENTURE,A,10000,0,0.15,N,7,7.9,6.000000000000001
35,75000,MORTGAGE,EDUCATION,A,10000,0,0.13,N,9,7.29,9.0
29,66000,RENT,VENTURE,A,10000,0,0.15,N,6,7.9,4.0
28,66000,RENT,VENTURE,A,10000,0,0.15,N,9,7.9,9.0
32,66000,RENT,MEDICAL,B,10000,0,0.15,N,9,11.71,4.0
33,66500,RENT,VENTURE,B,10000,0,0.15,N,6,10.95,13.0
35,75000,MORTGAGE,DEBTCONSOLIDATION,A,9000,0,0.12,N,9,5.79,1.0
31,75000,MORTGAGE,EDUCATION,A,12000,0,0.16,N,10,7.29,2.0
29,75000,MORTGAGE,EDUCATION,B,16950,0,0.23,N,10,10.37,3.0000000000000004
27,75000,MORTGAGE,HOMEIMPROVEMENT,A,10000,0,0.13,N,7,6.732,11.0
30,67202,RENT,DEBTCONSOLIDATION,A,10000,0,0.15,N,7,7.684,4.0
35,67500,RENT,MEDICAL,B,10000,0,0.15,N,7,10.65,3.0000000000000004
28,58650,MORTGAGE,MEDICAL,D,20000,1,0.29,Y,10,14.909999999999998,5.0
29,68000,RENT,PERSONAL,C,10000,0,0.15,N,8,14.27,2.0
32,62000,RENT,VENTURE,D,10000,1,0.16,Y,7,17.27,8.0
29,68000,RENT,MEDICAL,B,10000,0,0.15,N,5,10.65,1.0
34,75000,MORTGAGE,HOMEIMPROVEMENT,C,20000,0,0.27,N,8,13.06,0.0
34,75000,MORTGAGE,VENTURE,A,8000,0,0.11,N,10,5.42,6.000000000000001
30,68000,RENT,PERSONAL,B,10000,0,0.15,N,7,10.75,7.0
27,68000,RENT,DEBTCONSOLIDATION,B,10000,0,0.15,N,5,10.994,0.0
34,75000,MORTGAGE,MEDICAL,B,10000,0,0.13,N,10,11.110000000000001,14.0
28,68496,RENT,PERSONAL,B,10000,0,0.15,N,5,11.076,8.0
29,68500,RENT,VENTURE,B,10000,0,0.15,N,7,12.529999999999998,4.0
30,68580,RENT,VENTURE,A,10000,0,0.15,N,10,7.88,3.0000000000000004
29,75000,MORTGAGE,MEDICAL,A,10000,0,0.13,N,9,5.42,11.0
34,69204,RENT,PERSONAL,B,10000,0,0.14,N,6,12.18,4.0
30,75000,MORTGAGE,HOMEIMPROVEMENT,C,15000,0,0.2,N,8,12.98,0.0
33,75000,MORTGAGE,PERSONAL,A,12000,0,0.16,N,10,5.42,6.000000000000001
27,70000,RENT,MEDICAL,B,10000,0,0.14,N,10,10.65,11.0
29,75000,MORTGAGE,EDUCATION,A,6125,0,0.08,N,8,6.8999999999999995,7.0
28,69000,MORTGAGE,EDUCATION,A,15000,1,0.22,N,5,6.54,9.0
31,70000,RENT,PERSONAL,C,10000,0,0.14,Y,8,13.979999999999999,0.0
33,75000,OWN,HOMEIMPROVEMENT,A,17000,0,0.23,N,5,6.54,5.0
29,70000,RENT,HOMEIMPROVEMENT,A,10000,0,0.14,N,8,7.828,1.0
35,70000,RENT,HOMEIMPROVEMENT,C,10000,0,0.14,N,7,13.98,1.0
27,75000,MORTGAGE,MEDICAL,A,10000,0,0.13,N,7,5.79,6.000000000000001
32,75000,MORTGAGE,EDUCATION,C,5000,0,0.07,Y,10,12.61,16.0
35,70000,RENT,VENTURE,E,10000,0,0.14,Y,10,16.45,4.0
28,70000,RENT,MEDICAL,C,10000,0,0.14,Y,9,13.479999999999999,2.0
28,75000,MORTGAGE,HOMEIMPROVEMENT,A,16000,0,0.21,N,6,6.17,12.000000000000002
27,70000,RENT,EDUCATION,B,10000,0,0.14,N,6,10.99,2.0
35,70360,RENT,EDUCATION,A,10000,0,0.14,N,5,6.62,8.0
30,75000,OWN,EDUCATION,A,10000,0,0.13,N,5,7.88,0.0
30,75000,MORTGAGE,PERSONAL,A,8000,0,0.11,N,9,7.14,12.000000000000002
32,75000,MORTGAGE,VENTURE,B,10000,0,0.13,N,10,10.38,3.0000000000000004
29,75000,MORTGAGE,PERSONAL,B,4000,0,0.05,N,9,10.75,3.0000000000000004
27,71020,RENT,MEDICAL,C,10000,0,0.14,N,6,12.529999999999998,1.0
33,75000,MORTGAGE,MEDICAL,A,10000,0,0.13,N,9,7.88,2.0
30,75000,MORTGAGE,MEDICAL,A,15000,0,0.2,N,9,7.88,11.0
29,58650,MORTGAGE,MEDICAL,E,3000,1,0.04,N,6,17.189999999999998,5.0
29,71500,RENT,MEDICAL,C,10000,0,0.14,N,6,13.57,2.0
29,75000,OWN,HOMEIMPROVEMENT,A,12000,0,0.16,N,5,7.509999999999999,3.0000000000000004
33,75000,MORTGAGE,MEDICAL,C,12000,0,0.16,Y,8,13.618,17.0
31,75000,MORTGAGE,EDUCATION,B,12000,0,0.16,N,10,10.38,3.0000000000000004
30,75000,MORTGAGE,HOMEIMPROVEMENT,C,21000,0,0.28,Y,5,14.35,2.0
30,66000,RENT,EDUCATION,D,10000,1,0.15,Y,9,14.83,5.0
30,72000,RENT,DEBTCONSOLIDATION,B,10000,0,0.14,N,7,9.99,1.0
34,72000,RENT,HOMEIMPROVEMENT,A,10000,0,0.14,N,7,7.509999999999999,2.0
28,75000,MORTGAGE,HOMEIMPROVEMENT,A,10500,0,0.14,N,9,7.162,6.000000000000001
27,75000,MORTGAGE,VENTURE,B,4000,0,0.05,N,7,11.49,3.0000000000000004
34,75000,MORTGAGE,DEBTCONSOLIDATION,A,6000,0,0.08,N,7,7.509999999999999,6.000000000000001
28,66000,RENT,DEBTCONSOLIDATION,D,10000,1,0.15,N,5,15.699999999999998,12.000000000000002
27,75000,OWN,HOMEIMPROVEMENT,C,25000,0,0.33,N,10,13.85,3.0000000000000004
29,75000,MORTGAGE,HOMEIMPROVEMENT,B,4200,0,0.06,N,6,10.99,11.0
